valid, idx, real, imag
1,           1,  18131,  16589
1,           0,  20391,  10801
1,           1,    157,  26058
1,           0,   6918,  20415
1,           1, -13259,  11050
1,           0,   -123,  15245
1,           1,  -2529,  -1421
1,           0,   -580,  16929
1,           1,   6102,   7339
1,           0, -12757,  17555
1,           1,  -2974,  12406
1,           0, -20075,  -1230
1,           1,  -5622,   2658
1,           0,  -1128, -16371
1,           1,   4251,   2077
1,           0,  18819,  -2623
1,           1,   2592,  11666
1,           0,  12761,  16546
1,           1,  -6468,   7240
1,           0,    531,  16587
1,           1,   1729,  -1910
1,           0,     88,  14729
1,           1,  13261,  10015
1,           0,  -6327,  20343
1,           1,    712,  26014
1,           0, -20292,  11875
1,           1, -18145,  17684
1,           0, -14972,  -7293
1,           1, -16118,   1590
1,           0,   4417,  -5971
1,           1,  -8188,    438
1,           0,   4952,  10586
1,           1,  -9770,   -940
1,           0,  -8075,  10613
1,           1,  -2322,  -9909
1,           0,  -5961,    675
1,           1,  15408,  -1768
1,           0,   2085,   5713
1,           1,  12006,  22343
1,           0,  -5203,  13090
1,           1, -12538,  26693
1,           0, -11546,   5074
1,           1, -22549,   8774
1,           0,  -2734,   1681
1,           1, -14650,    -51
1,           0,  -2757,  13782
1,           1, -13728,    774
1,           0, -20043,  13323
1,           1, -13865,  -7956
1,           0, -23193,  -7122
1,           1,   1318, -12130
1,           0,  -4648, -14870
1,           1,  10469,   4855
1,           0,   4672,  -2398
1,           1,  -4794,  17299
1,           0,   -739,   3660
1,           1, -17508,   5595
1,           0,    751,   3105
1,           1,  -8917,  -4077
1,           0,   1259,  14266
1,           1,  -3930,   3977
1,           0, -17575,  20577
1,           1, -13712,   5613
1,           0, -32744,    615
1,           1, -14282,  -5288
1,           0, -18960, -20366
1,           1,  -4602,  -4671
1,           0,    345, -15369
1,           1,  -8850,   3363
1,           0,    600,  -4148
1,           1, -17779,  -5825
1,           0,  -1003,  -4702
1,           1,  -5586, -18364
1,           0,   4941,    718
1,           1,  10795,  -6811
1,           0,  -3115,  13738
1,           1,   2907,  11123
1,           0, -21846,   7527
1,           1, -12724,   8214
1,           0, -20062, -12764
1,           1, -13372,   -609
1,           0,  -2961, -14192
1,           1, -14165,    126
1,           0,  -2305,  -1996
1,           1, -22517,  -8120
1,           0, -11597,  -4885
1,           1, -13730, -26634
1,           0,  -5871, -13698
1,           1,  11121, -24003
1,           0,   2277,  -7134
1,           1,  16288,   -147
1,           0,  -4922,  -1435
1,           1,   -795,   9261
1,           0,  -7491, -10837
1,           1,  -8780,    797
1,           0,   5480, -11375
1,           1,  -7070,   -648
1,           0,   5941,   5425
1,           1, -14877,   -962
1,           0, -13561,   8163
1,           1, -18129, -16536
1,           0, -20390, -10760
1,           1,   -188, -26058
1,           0,  -6947, -20416
1,           1,  13256, -11098
1,           0,    123, -15268
1,           1,   2565,   1398
1,           0,    574, -16945
1,           1,  -6090,  -7347
1,           0,  12758, -17601
1,           1,   2990, -12441
1,           0,  20132,   1162
1,           1,   5686,  -2686
1,           0,   1221,  16368
1,           1,  -4184,  -2053
1,           0, -18758,   2681
1,           1,  -2568, -11632
1,           0, -12767, -16492
1,           1,   6481,  -7232
1,           0,   -535, -16569
1,           1,  -1690,   1934
1,           0,    -92, -14704
1,           1, -13262,  -9953
1,           0,   6298, -20337
1,           1,   -756, -26009
1,           0,  20279, -11932
1,           1,  18135, -17742
1,           0,  15032,   7252
1,           1,  16171,  -1620
1,           0,  -4346,   5996
1,           1,   8236,   -433
1,           0,  -4928, -10551
1,           1,   9814,    945
1,           0,   8096, -10607
1,           1,   2391,   9936
1,           0,   6008,   -644
1,           1, -15366,   1859
1,           0,  -2075,  -5648
1,           1, -12049, -22260
1,           0,   5177, -13058
1,           1,  12492, -26687
1,           0,  11541,  -5081
1,           1,  22547,  -8803
1,           0,   2751,  -1667
1,           1,  14669,     47
1,           0,   2749, -13769
1,           1,  13741,   -782
1,           0,  20039, -13349
1,           1,  13913,   7942
1,           0,  23251,   7101
1,           1,  -1244,  12175
1,           0,   4712,  14921
1,           1, -10448,  -4776
1,           0,  -4659,   2474
1,           1,   4765, -17247
1,           0,    728,  -3612
1,           1,  17497,  -5571
1,           0,   -758,  -3058
1,           1,   8912,   4114
1,           0,  -1301, -14215
1,           1,   3898,  -3944
1,           0,  17496, -20593
1,           1,  13679,  -5632
1,           0,  32738,   -672
1,           1,  14304,   5271
1,           0,  19025,  20352
1,           1,   4629,   4703
1,           0,   -304,  15416
1,           1,   8846,  -3332
1,           0,   -592,   4192
1,           1,  17790,   5834
1,           0,   1017,   4747
1,           1,   5629,  18408
1,           0,  -4953,   -641
1,           1, -10806,   6904
1,           0,   3041, -13686
1,           1,  -2985, -11074
1,           0,  21782,  -7544
1,           1,  12669,  -8224
1,           0,  20064,  12730
1,           1,  13353,    595
1,           0,   2962,  14209
1,           1,  14141,   -125
1,           0,   2282,   2009
1,           1,  22509,   8097
1,           0,  11596,   4873
1,           1,  13781,  26627
1,           0,   5901,  13721
1,           1, -11075,  24079
1,           0,  -2287,   7195
1,           1, -16327,    227
1,           0,   4875,   1470
1,           1,    725,  -9231
1,           0,   7459,  10850
1,           1,   8733,   -788
1,           0,  -5509,  11408
1,           1,   7017,    660
1,           0,  -6015,  -5393
1,           1,  14817,    934
1,           0,  13490,  -8208
1,           1,  18130,  16474
1,           0,  20395,  10698
1,           1,    237,  26055
1,           0,   6983,  20412
1,           1, -13252,  11150
1,           0,   -124,  15289
1,           1,  -2610,  -1377
1,           0,   -582,  16958
1,           1,   6070,   7351
1,           0, -12752,  17648
1,           1,  -3007,  12474
1,           0, -20190,  -1096
1,           1,  -5749,   2716
1,           0,  -1335, -16366
1,           1,   4117,   2026
1,           0,  18694,  -2754
1,           1,   2554,  11595
1,           0,  12758,  16446
1,           1,  -6503,   7222
1,           0,    525,  16551
1,           1,   1651,  -1958
1,           0,     84,  14677
1,           1,  13257,   9905
1,           0,  -6261,  20332
1,           1,    807,  26002
1,           0, -20276,  11972
1,           1, -18139,  17786
1,           0, -15097,  -7207
1,           1, -16225,   1655
1,           0,   4279,  -6019
1,           1,  -8288,    420
1,           0,   4907,  10512
1,           1,  -9859,   -948
1,           0,  -8123,  10596
1,           1,  -2461,  -9965
1,           0,  -6057,    610
1,           1,  15322,  -1947
1,           0,   2060,   5582
1,           1,  12078,  22186
1,           0,  -5143,  13028
1,           1, -12428,  26690
1,           0, -11534,   5085
1,           1, -22546,   8826
1,           0,  -2770,   1651
1,           1, -14689,    -45
1,           0,  -2745,  13747
1,           1, -13755,    783
1,           0, -20035,  13374
1,           1, -13963,  -7930
1,           0, -23311,  -7080
1,           1,   1173, -12217
1,           0,  -4783, -14970
1,           1,  10433,   4683
1,           0,   4644,  -2551
1,           1,  -4731,  17196
1,           0,   -716,   3563
1,           1, -17482,   5572
1,           0,    765,   3009
1,           1,  -8917,  -4145
1,           0,   1348,  14161
1,           1,  -3866,   3911
1,           0, -17430,  20598
1,           1, -13650,   5645
1,           0, -32734,    741
1,           1, -14331,  -5250
1,           0, -19073, -20349
1,           1,  -4657,  -4734
1,           0,    256, -15465
1,           1,  -8842,   3303
1,           0,    585,  -4239
1,           1, -17802,  -5844
1,           0,  -1028,  -4794
1,           1,  -5654, -18460
1,           0,   4962,    564
1,           1,  10818,  -6993
1,           0,  -2978,  13630
1,           1,   3052,  11025
1,           0, -21717,   7565
1,           1, -12616,   8234
1,           0, -20063, -12705
1,           1, -13335,   -588
1,           0,  -2966, -14223
1,           1, -14120,    128
1,           0,  -2261,  -2024
1,           1, -22505,  -8067
1,           0, -11600,  -4864
1,           1, -13834, -26621
1,           0,  -5932, -13746
1,           1,  11037, -24147
1,           0,   2291,  -7260
1,           1,  16363,   -321
1,           0,  -4829,  -1506
1,           1,   -657,   9200
1,           0,  -7437, -10858
1,           1,  -8688,    787
1,           0,   5527, -11447
1,           1,  -6968,   -668
1,           0,   6086,   5364
1,           1, -14760,   -901
1,           0, -13427,   8241
1,           1, -18121, -16428
1,           0, -20393, -10653
1,           1,   -268, -26054
1,           0,  -7011, -20412
1,           1,  13249, -11198
1,           0,    124, -15312
1,           1,   2647,   1354
1,           0,    577, -16974
1,           1,  -6056,  -7348
1,           0,  12756, -17690
1,           1,   3027, -12508
1,           0,  20246,   1021
1,           1,   5812,  -2747
1,           0,   1441,  16362
1,           1,  -4051,  -2000
1,           0, -18632,   2819
1,           1,  -2532, -11559
1,           0, -12761, -16395
1,           1,   6520,  -7221
1,           0,   -530, -16533
1,           1,  -1612,   1983
1,           0,    -82, -14651
1,           1, -13256,  -9854
1,           0,   6240, -20323
1,           1,   -845, -25994
1,           0,  20268, -12021
1,           1,  18131, -17840
1,           0,  15154,   7171
1,           1,  16278,  -1680
1,           0,  -4206,   6049
1,           1,   8337,   -416
1,           0,  -4884, -10477
1,           1,   9903,    953
1,           0,   8148, -10587
1,           1,   2530,   9992
1,           0,   6104,   -575
1,           1, -15280,   2027
1,           0,  -2053,  -5516
1,           1, -12121, -22107
1,           0,   5117, -12996
1,           1,  12382, -26684
1,           0,  11528,  -5092
1,           1,  22543,  -8854
1,           0,   2787,  -1637
1,           1,  14708,     41
1,           0,   2728, -13729
1,           1,  13768,   -796
1,           0,  20035, -13391
1,           1,  14008,   7922
1,           0,  23372,   7044
1,           1,  -1094,  12262
1,           0,   4858,  15016
1,           1, -10415,  -4596
1,           0,  -4630,   2629
1,           1,   4689, -17149
1,           0,    705,  -3515
1,           1,  17470,  -5548
1,           0,   -771,  -2959
1,           1,   8924,   4176
1,           0,  -1385, -14110
1,           1,   3836,  -3876
1,           0,  17369, -20605
1,           1,  13620,  -5659
1,           0,  32729,   -785
1,           1,  14349,   5238
1,           0,  19140,  20328
1,           1,   4689,   4758
1,           0,   -215,  15511
1,           1,   8838,  -3273
1,           0,   -580,   4286
1,           1,  17813,   5852
1,           0,   1039,   4839
1,           1,   5689,  18505
1,           0,  -4974,   -489
1,           1, -10831,   7082
1,           0,   2909, -13576
1,           1,  -3128, -10974
1,           0,  21657,  -7568
1,           1,  12566,  -8238
1,           0,  20055,  12686
1,           1,  13315,    584
1,           0,   2977,  14244
1,           1,  14093,   -133
1,           0,   2239,   2037
1,           1,  22500,   8035
1,           0,  11598,   4857
1,           1,  13870,  26622
1,           0,   5961,  13769
1,           1, -10996,  24218
1,           0,  -2301,   7322
1,           1, -16401,    401
1,           0,   4782,   1543
1,           1,    591,  -9169
1,           0,   7409,  10868
1,           1,   8642,   -777
1,           0,  -5552,  11482
1,           1,   6916,    678
1,           0,  -6156,  -5337
1,           1,  14700,    873
1,           0,  13358,  -8281
1,           1,  18119,  16370
1,           0,  20397,  10586
1,           1,    317,  26051
1,           0,   7031,  20414
1,           1, -13252,  11239
1,           0,   -125,  15334
1,           1,  -2685,  -1333
1,           0,   -585,  16987
1,           1,   6037,   7358
1,           0, -12754,  17735
1,           1,  -3044,  12542
1,           0, -20304,   -954
1,           1,  -5876,   2776
1,           0,  -1542, -16360
1,           1,   3983,   1975
1,           0,  18569,  -2878
1,           1,   2509,  11524
1,           0,  12760,  16341
1,           1,  -6536,   7212
1,           0,    526,  16514
1,           1,   1571,  -2008
1,           0,     84,  14623
1,           1,  13258,   9795
1,           0,  -6211,  20315
1,           1,    887,  25986
1,           0, -20256,  12076
1,           1, -18121,  17897
1,           0, -15216,  -7131
1,           1, -16333,   1709
1,           0,   4142,  -6066
1,           1,  -8388,    404
1,           0,   4859,  10440
1,           1,  -9948,   -959
1,           0,  -8175,  10577
1,           1,  -2600, -10021
1,           0,  -6154,    540
1,           1,  15237,  -2115
1,           0,   2039,   5449
1,           1,  12149,  22032
1,           0,  -5082,  12965
1,           1, -12317,  26686
1,           0, -11522,   5102
1,           1, -22539,   8891
1,           0,  -2805,   1621
1,           1, -14732,    -39
1,           0,  -2723,  13708
1,           1, -13782,    797
1,           0, -20026,  13424
1,           1, -14060,  -7904
1,           0, -23428,  -7038
1,           1,   1026, -12305
1,           0,  -4930, -15066
1,           1,  10397,   4507
1,           0,   4614,  -2706
1,           1,  -4654,  17097
1,           0,   -694,   3465
1,           1, -17458,   5541
1,           0,    779,   2912
1,           1,  -8922,  -4212
1,           0,   1426,  14056
1,           1,  -3806,   3837
1,           0, -17311,  20603
1,           1, -13594,   5667
1,           0, -32724,    841
1,           1, -14372,  -5222
1,           0, -19193, -20323
1,           1,  -4716,  -4793
1,           0,    179, -15560
1,           1,  -8832,   3238
1,           0,    571,  -4331
1,           1, -17825,  -5868
1,           0,  -1054,  -4885
1,           1,  -5734, -18550
1,           0,   4982,    413
1,           1,  10846,  -7168
1,           0,  -2841,  13521
1,           1,   3197,  10927
1,           0, -21591,   7592
1,           1, -12508,   8253
1,           0, -20057, -12653
1,           1, -13297,   -572
1,           0,  -2985, -14262
1,           1, -14069,    136
1,           0,  -2218,  -2051
1,           1, -22496,  -8004
1,           0, -11595,  -4845
1,           1, -13928, -26613
1,           0,  -5992, -13793
1,           1,  10953, -24291
1,           0,   2306,  -7385
1,           1,  16437,   -489
1,           0,  -4736,  -1578
1,           1,   -522,   9138
1,           0,  -7379, -10881
1,           1,  -8597,    767
1,           0,   5579, -11516
1,           1,  -6864,   -692
1,           0,   6224,   5312
1,           1, -14641,   -851
1,           0, -13291,   8319
1,           1, -18115, -16316
1,           0, -20395, -10545
1,           1,   -343, -26046
1,           0,  -7060, -20413
1,           1,  13250, -11286
1,           0,    119, -15356
1,           1,   2722,   1309
1,           0,    585, -17001
1,           1,  -6021,  -7361
1,           0,  12751, -17782
1,           1,   3059, -12576
1,           0,  20359,    886
1,           1,   5939,  -2806
1,           0,   1660,  16355
1,           1,  -3918,  -1948
1,           0, -18507,   2942
1,           1,  -2486, -11488
1,           0, -12756, -16294
1,           1,   6556,  -7208
1,           0,   -517, -16497
1,           1,  -1527,   2031
1,           0,    -77, -14597
1,           1, -13254,  -9748
1,           0,   6174, -20310
1,           1,   -936, -25983
1,           0,  20246, -12129
1,           1,  18117, -17948
1,           0,  15275,   7090
1,           1,  16385,  -1740
1,           0,  -4068,   6095
1,           1,   8437,   -399
1,           0,  -4832, -10407
1,           1,   9991,    968
1,           0,   8200, -10568
1,           1,   2669,  10048
1,           0,   6201,   -510
1,           1, -15193,   2206
1,           0,  -2030,  -5383
1,           1, -12196, -21949
1,           0,   5057, -12932
1,           1,  12266, -26683
1,           0,  11516,  -5108
1,           1,  22537,  -8924
1,           0,   2821,  -1608
1,           1,  14748,     30
1,           0,   2708, -13684
1,           1,  13794,   -804
1,           0,  20020, -13449
1,           1,  14109,   7888
1,           0,  23486,   7010
1,           1,   -955,  12346
1,           0,   4994,  15115
1,           1, -10382,  -4419
1,           0,  -4601,   2780
1,           1,   4619, -17047
1,           0,    680,  -3418
1,           1,  17442,  -5536
1,           0,   -786,  -2864
1,           1,   8929,   4243
1,           0,  -1474, -14004
1,           1,   3771,  -3808
1,           0,  17245, -20610
1,           1,  13563,  -5681
1,           0,  32717,   -898
1,           1,  14393,   5204
1,           0,  19266,  20300
1,           1,   4746,   4819
1,           0,   -132,  15606
1,           1,   8826,  -3211
1,           0,   -567,   4378
1,           1,  17835,   5870
1,           0,   1064,   4930
1,           1,   5763,  18597
1,           0,  -4993,   -341
1,           1, -10862,   7252
1,           0,   2766, -13468
1,           1,  -3277, -10874
1,           0,  21528,  -7605
1,           1,  12454,  -8258
1,           0,  20049,  12634
1,           1,  13277,    568
1,           0,   2996,  14276
1,           1,  14043,   -146
1,           0,   2196,   2063
1,           1,  22490,   7972
1,           0,  11599,   4830
1,           1,  13984,  26603
1,           0,   6016,  13818
1,           1, -10916,  24361
1,           0,  -2309,   7448
1,           1, -16474,    581
1,           0,   4690,   1613
1,           1,    453,  -9107
1,           0,   7356,  10888
1,           1,   8550,   -764
1,           0,  -5599,  11553
1,           1,   6813,    699
1,           0,  -6292,  -5292
1,           1,  14582,    825
1,           0,  13219,  -8364
1,           1,  18113,  16256
1,           0,  20398,  10482
1,           1,    397,  26045
1,           0,   7095,  20408
1,           1, -13245,  11337
1,           0,   -126,  15378
1,           1,  -2759,  -1289
1,           0,   -587,  17014
1,           1,   6003,   7359
1,           0, -12742,  17831
1,           1,  -3071,  12611
1,           0, -20416,   -827
1,           1,  -6004,   2833
1,           0,  -1768, -16352
1,           1,   3851,   1921
1,           0,  18443,  -3008
1,           1,   2464,  11450
1,           0,  12749,  16246
1,           1,  -6575,   7196
1,           0,    520,  16477
1,           1,   1492,  -2057
1,           0,     73,  14569
1,           1,  13251,   9694
1,           0,  -6154,  20299
1,           1,    973,  25972
1,           0, -20243,  12168
1,           1, -18120,  17990
1,           0, -15336,  -7050
1,           1, -16439,   1769
1,           0,   3999,  -6119
1,           1,  -8488,    391
1,           0,   4811,  10369
1,           1, -10036,   -970
1,           0,  -8230,  10555
1,           1,  -2736, -10077
1,           0,  -6250,    476
1,           1,  15149,  -2294
1,           0,   2017,   5316
1,           1,  12232,  21868
1,           0,  -5022,  12901
1,           1, -12206,  26681
1,           0, -11513,   5109
1,           1, -22538,   8938
1,           0,  -2839,   1591
1,           1, -14767,    -28
1,           0,  -2692,  13664
1,           1, -13807,    816
1,           0, -20016,  13473
1,           1, -14156,  -7877
1,           0, -23544,  -6994
1,           1,    881, -12389
1,           0,  -5071, -15162
1,           1,  10362,   4331
1,           0,   4586,  -2857
1,           1,  -4585,  16996
1,           0,   -671,   3368
1,           1, -17431,   5510
1,           0,    791,   2815
1,           1,  -8931,  -4281
1,           0,   1509,  13951
1,           1,  -3742,   3772
1,           0, -17171,  20621
1,           1, -13530,   5698
1,           0, -32711,    966
1,           1, -14417,  -5182
1,           0, -19318, -20295
1,           1,  -4774,  -4850
1,           0,     90, -15654
1,           1,  -8829,   3178
1,           0,    559,  -4425
1,           1, -17847,  -5880
1,           0,  -1079,  -4975
1,           1,  -5813, -18640
1,           0,   5002,    264
1,           1,  10873,  -7342
1,           0,  -2699,  13413
1,           1,   3347,  10827
1,           0, -21462,   7622
1,           1, -12396,   8272
1,           0, -20051, -12602
1,           1, -13258,   -556
1,           0,  -2994, -14291
1,           1, -14022,    145
1,           0,  -2175,  -2078
1,           1, -22485,  -7941
1,           0, -11594,  -4823
1,           1, -14031, -26598
1,           0,  -6052, -13840
1,           1,  10868, -24433
1,           0,   2318,  -7510
1,           1,  16510,   -662
1,           0,  -4645,  -1647
1,           1,   -377,   9076
1,           0,  -7330, -10899
1,           1,  -8505,    760
1,           0,   5627, -11588
1,           1,  -6761,   -713
1,           0,   6364,   5261
1,           1, -14524,   -793
1,           0, -13154,   8397
1,           1, -18102, -16209
1,           0, -20399, -10424
1,           1,   -437, -26043
1,           0,  -7116, -20410
1,           1,  13246, -11378
1,           0,    119, -15400
1,           1,   2796,   1265
1,           0,    588, -17029
1,           1,  -5987,  -7362
1,           0,  12742, -17876
1,           1,   3085, -12645
1,           0,  20471,    751
1,           1,   6066,  -2865
1,           0,   1861,  16349
1,           1,  -3783,  -1899
1,           0, -18379,   3080
1,           1,  -2448, -11414
1,           0, -12758, -16189
1,           1,   6590,  -7197
1,           0,   -518, -16459
1,           1,  -1454,   2081
1,           0,    -72, -14542
1,           1, -13253,  -9647
1,           0,   6116, -20294
1,           1,  -1027, -25965
1,           0,  20233, -12212
1,           1,  18117, -18039
1,           0,  15397,   7003
1,           1,  16490,  -1807
1,           0,  -3931,   6142
1,           1,   8537,   -383
1,           0,  -4787, -10334
1,           1,  10080,    975
1,           0,   8255, -10546
1,           1,   2805,  10103
1,           0,   6298,   -441
1,           1, -15104,   2379
1,           0,  -2006,  -5250
1,           1, -12274, -21784
1,           0,   4991, -12870
1,           1,  12150, -26679
1,           0,  11508,  -5121
1,           1,  22532,  -8979
1,           0,   2855,  -1577
1,           1,  14788,     24
1,           0,   2689, -13648
1,           1,  13820,   -819
1,           0,  20015, -13491
1,           1,  14200,   7868
1,           0,  23601,   6972
1,           1,   -813,  12427
1,           0,   5141,  15209
1,           1, -10347,  -4240
1,           0,  -4572,   2933
1,           1,   4556, -16944
1,           0,    659,  -3319
1,           1,  17417,  -5499
1,           0,   -800,  -2766
1,           1,   8934,   4310
1,           0,  -1557, -13897
1,           1,   3708,  -3739
1,           0,  17098, -20629
1,           1,  13498,  -5711
1,           0,  32704,  -1024
1,           1,  14438,   5164
1,           0,  19379,  20275
1,           1,   4805,   4873
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
0,           0,      0,      0
0,           1,      0,      0
